chr,start,end,score,CL12w16-3_atac_LITC,CL12w16-3_atac.MATA,CL12_wgs.LITC,CL12_wgs.MATA
chrXIX,12494066,12494586,1000,0,0,0,0
chrXIX,12507302,12507727,1000,0,0,0,0
chrXIX,12528259,12528417,1000,0,0,0,0
chrXIX,12528537,12529043,1000,0,0,0,0
chrXIX,12536292,12537010,1000,127,113,12,4
chrXIX,12539292,12539531,1000,0,0,0,0
chrXIX,12547448,12547858,1000,0,27,2,10
chrXIX,12548568,12548847,1000,0,0,0,0
chrXIX,12552065,12553193,1000,17,30,5,9
chrXIX,12558108,12558663,1000,0,0,0,0
chrXIX,12574491,12574925,1000,76,0,16,7
chrXIX,12592642,12593637,1000,33,21,10,6
chrXIX,12594807,12595368,1000,0,0,0,0
chrXIX,12604938,12605563,1000,0,0,0,0
chrXIX,12610171,12610526,1000,0,0,0,0
chrXIX,12634780,12635261,1000,0,0,0,0
chrXIX,12646828,12647018,1000,11,15,3,4
chrXIX,12652966,12654051,1000,0,0,0,0
chrXIX,12654183,12654723,1000,0,0,0,0
chrXIX,12661904,12662930,1000,0,0,0,0
chrXIX,12668266,12669058,1000,67,72,8,20
chrXIX,12669357,12669513,1000,0,0,0,0
chrXIX,12671101,12671294,1000,147,0,27,0
chrXIX,12671480,12671645,1000,0,0,0,0
chrXIX,12697806,12698110,1000,0,0,0,0
chrXIX,12698263,12698634,1000,0,0,0,0
chrXIX,12707333,12708127,1000,0,0,0,0
chrXIX,12709992,12710287,1000,0,0,0,0
chrXIX,12735436,12735806,615,277,0,48,10
chrXIX,12767302,12767830,1000,0,0,0,0
chrXIX,12808635,12809014,1000,0,0,0,0
chrXIX,12824264,12825426,1000,0,0,0,0
chrXIX,12832064,12832204,1000,0,0,0,0
chrXIX,12832464,12832674,1000,0,0,0,0
chrXIX,12835939,12836804,1000,26,27,8,16
chrXIX,12837019,12837232,1000,0,0,0,0
chrXIX,12843458,12843969,1000,0,0,0,0
chrXIX,12878401,12878892,1000,391,66,43,13
chrXIX,12892552,12893002,1000,105,127,19,15
chrXIX,12893112,12893340,1000,0,0,0,0
chrXIX,12899808,12900500,1000,22,26,8,10
chrXIX,12920023,12920250,1000,36,27,8,7
chrXIX,12953894,12954068,1000,0,0,0,0
chrXIX,12960984,12961384,1000,35,33,9,14
chrXIX,12975135,12975431,1000,0,0,0,0
chrXIX,12978445,12978713,1000,0,0,0,0
chrXIX,13004204,13004927,1000,0,0,0,0
chrXIX,13016197,13016714,1000,0,0,0,0
chrXIX,13017528,13017848,1000,0,0,0,0
chrXIX,13031893,13032091,1000,0,0,0,0
chrXIX,13035041,13035640,1000,171,201,24,6
chrXIX,13036287,13036471,1000,0,0,0,0
chrXIX,13037960,13039373,1000,205,301,26,52
chrXIX,13039483,13039603,1000,0,0,0,0
chrXIX,13047300,13047591,1000,0,0,0,0
chrXIX,13052211,13052399,1000,0,0,0,0
chrXIX,13055510,13056046,1000,0,0,0,0
chrXIX,13059539,13059756,1000,0,0,0,0
chrXIX,13063600,13063868,1000,0,0,0,0
chrXIX,13088491,13088702,1000,0,0,0,0
chrXIX,13095699,13095885,1000,0,0,0,0
chrXIX,13119496,13120118,1000,0,0,0,0
chrXIX,13126659,13126936,1000,28,28,9,7
chrXIX,13127078,13127723,498,25,23,4,4
chrXIX,13141521,13141722,1000,167,168,17,14
chrXIX,13142280,13142589,1000,58,50,20,11
chrXIX,13145032,13145294,1000,0,0,0,0
chrXIX,13156482,13156779,1000,44,45,13,15
chrXIX,13159352,13159660,1000,0,0,0,0
chrXIX,13167912,13168539,1000,0,0,0,0
chrXIX,13214271,13215208,1000,22,188,13,28
chrXIX,13219490,13219907,1000,0,0,0,0
chrXIX,13223208,13223429,1000,0,0,0,0
chrXIX,13230648,13230867,1000,0,0,0,0
chrXIX,13240580,13240770,1000,0,0,0,0
chrXIX,13258204,13258355,1000,0,0,0,0
chrXIX,13282644,13283939,1000,55,58,7,9
chrXIX,13292407,13292680,1000,5,3,18,5
chrXIX,13326894,13327111,1000,0,0,0,0
chrXIX,13345838,13346108,1000,0,0,0,0
chrXIX,13378441,13378728,791,32,132,10,17
chrXIX,13378837,13379038,1000,15,14,4,2
chrXIX,13398752,13398968,1000,55,52,8,12
chrXIX,13429727,13430060,631,0,0,0,0
chrXIX,13430679,13431077,1000,0,0,0,0
chrXIX,13444925,13445116,1000,0,0,0,0
chrXIX,13450091,13450285,1000,4,2,6,3
chrXIX,13466344,13466536,1000,0,0,0,0
chrXIX,13467680,13467966,1000,71,73,10,12
chrXIX,13477676,13478978,1000,404,398,19,14
chrXIX,13479259,13479478,1000,0,0,0,0
chrXIX,13485173,13485373,1000,102,58,15,25
chrXIX,13513432,13513649,1000,157,113,15,20
chrXIX,13515639,13516213,1000,141,96,27,22
chrXIX,13522971,13524147,1000,13,2,5,5
chrXIX,13524427,13524917,899,0,0,0,0
chrXIX,13655735,13655980,1000,0,0,0,0
chrXIX,13756800,13757054,1000,42,69,24,17
chrXIX,13758871,13760245,1000,739,655,46,45
chrXIX,13780845,13781939,1000,0,0,0,0
chrXIX,13810967,13811827,1000,234,272,38,35
chrXIX,13922622,13922852,1000,172,217,30,22
chrXIX,13935995,13936190,1000,95,113,14,12
chrXIX,13937447,13938141,1000,35,35,6,9
chrXIX,13951802,13952440,917,0,0,0,0
chrXIX,13967182,13968372,1000,4,4,2,6
chrXIX,13977307,13977765,1000,70,56,16,15
chrXIX,14000772,14001928,1000,143,118,7,6
chrXIX,14012663,14012960,1000,35,29,11,13
chrXIX,14082666,14082786,1000,0,0,0,0
chrXIX,14114846,14115418,1000,56,53,19,6
chrXIX,14120324,14120938,477,50,53,16,11
chrXIX,14121338,14121545,1000,0,0,0,0
chrXIX,14122277,14122585,831,11,9,8,11
chrXIX,14128385,14129475,1000,196,276,9,15
chrXIX,14134773,14135401,1000,95,338,22,25
chrXIX,14137677,14139317,1000,0,98,6,25
chrXIX,14143327,14143602,1000,0,0,0,0
chrXIX,14144054,14144815,1000,0,0,0,0
chrXIX,14230131,14230366,1000,118,97,22,12
chrXIX,14233691,14233952,1000,0,0,0,0
chrXIX,14250932,14251425,1000,0,0,0,0
chrXIX,14253740,14254086,1000,0,0,0,0
chrXIX,14254502,14254734,984,0,0,0,0
chrXIX,14255199,14255401,1000,0,0,0,0
chrXIX,14255768,14256212,1000,31,34,13,14
chrXIX,14263629,14264480,1000,0,2,10,1
chrXIX,14266849,14267159,928,32,50,13,7
chrXIX,14270539,14271663,1000,68,45,17,10
chrXIX,14286349,14286534,1000,0,0,0,0
chrXIX,14305622,14306077,1000,76,68,16,7
chrXIX,14308687,14309768,1000,0,0,0,0
chrXIX,14327641,14328322,1000,420,487,31,34
chrXIX,14363168,14363900,1000,107,101,14,9
chrXIX,14364275,14364556,1000,120,148,11,11
chrXIX,14364767,14364963,1000,159,180,10,11
chrXIX,14442228,14442416,1000,0,0,0,0
chrXIX,14451045,14452226,1000,161,593,25,38
chrXIX,14457559,14457896,968,66,74,10,12
chrXIX,14461682,14461912,1000,238,197,21,22
chrXIX,14462199,14462477,1000,2,0,3,1
chrXIX,14463110,14463946,1000,0,0,0,0
chrXIX,14471029,14471585,1000,161,203,7,4
chrXIX,14481667,14481870,1000,0,0,0,0
chrXIX,14482737,14483548,1000,467,434,17,11
chrXIX,14552323,14553010,521,0,0,0,0
chrXIX,14567276,14567785,1000,274,115,30,7
chrXIX,14610306,14610511,1000,108,95,9,14
chrXIX,14613402,14613757,1000,0,0,0,0
chrXIX,14614572,14615230,1000,0,0,0,0
chrXIX,14630231,14630448,1000,6,14,6,2
chrXIX,14630717,14631103,1000,124,126,20,6
chrXIX,14631767,14632788,1000,92,66,11,14
chrXIX,14749767,14750733,1000,0,0,0,0
chrXIX,14806969,14807517,880,0,0,0,0
chrXIX,14808509,14809027,987,0,0,0,0
chrXIX,14837064,14837522,1000,0,0,0,0
chrXIX,14844467,14845077,1000,0,0,0,0
chrXIX,14877341,14878081,949,448,324,89,48
chrXIX,14897094,14899062,1000,2827,385,97,13
chrXIX,14905674,14906342,1000,41,26,15,5
chrXIX,14947989,14948384,1000,0,0,0,0
chrXIX,14965524,14965752,1000,0,0,0,0
chrXIX,15021627,15022309,1000,92,144,7,17
chrXIX,15124141,15125442,1000,0,0,0,0
chrXIX,15141556,15141865,760,3,9,3,4
chrXIX,15142091,15142533,1000,271,308,13,25
chrXIX,15143787,15144368,1000,6,4,5,4
chrXIX,15156347,15156780,1000,0,0,0,0
chrXIX,15165202,15165369,1000,0,0,0,0
chrXIX,15173837,15174648,1000,0,0,0,0
chrXIX,15182513,15182970,1000,65,67,12,7
chrXIX,15183403,15183821,1000,0,0,0,0
chrXIX,15205638,15206209,1000,0,0,0,0
chrXIX,15206427,15206854,1000,157,172,17,9
chrXIX,15229932,15230630,1000,0,0,0,0
chrXIX,15263450,15264546,1000,28,47,13,6
chrXIX,15264686,15265010,677,0,0,0,0
chrXIX,15273812,15274044,971,0,0,0,0
chrXIX,15277753,15277911,1000,0,0,0,0
chrXIX,15278174,15278503,1000,0,0,0,0
chrXIX,15279334,15279588,1000,0,0,0,0
chrXIX,15301659,15301867,1000,0,0,0,0
chrXIX,15307469,15307827,1000,0,0,0,0
chrXIX,15313055,15313300,1000,0,0,0,0
chrXIX,15313650,15313842,1000,0,0,0,0
chrXIX,15324527,15325445,1000,158,243,20,21
chrXIX,15326815,15327708,1000,0,0,0,0
chrXIX,15340546,15340878,783,0,0,0,0
chrXIX,15341461,15341722,1000,0,0,0,0
chrXIX,15350720,15351236,1000,175,153,10,13
chrXIX,15352239,15352415,1000,0,0,0,0
chrXIX,15358180,15358383,1000,0,0,0,0
chrXIX,15394450,15394626,1000,0,0,0,0
chrXIX,15399196,15399394,1000,0,0,0,0
chrXIX,15399621,15399749,1000,0,0,0,0
chrXIX,15399956,15401374,1000,179,168,6,18
chrXIX,15430124,15430493,1000,126,101,17,13
chrXIX,15430617,15430796,1000,0,0,0,0
chrXIX,15433124,15433379,1000,0,0,0,0
chrXIX,15437985,15438879,1000,0,0,0,0
chrXIX,15468344,15469296,1000,290,128,9,6
chrXIX,15470435,15470649,1000,0,0,0,0
chrXIX,15493548,15493758,1000,37,38,12,9
chrXIX,15518620,15518880,778,0,0,0,0
chrXIX,15519245,15520700,1000,433,479,39,18
chrXIX,15534875,15535839,1000,314,439,45,23
chrXIX,15547560,15548061,1000,97,119,20,14
chrXIX,15548162,15549171,1000,0,0,0,0
chrXIX,15556297,15557184,1000,151,124,18,19
chrXIX,15557447,15558014,1000,298,294,64,31
chrXIX,15589630,15590394,1000,191,177,44,19
chrXIX,15591309,15592526,1000,0,0,0,0
chrXIX,15636036,15636333,1000,11,17,6,7
chrXIX,15636450,15636785,867,74,73,11,12
chrXIX,15649987,15650292,1000,0,0,0,0
chrXIX,15656583,15657050,1000,0,0,0,0
chrXIX,15767434,15767592,1000,4,29,7,4
chrXIX,15775840,15776031,1000,3,0,0,0
chrXIX,15797016,15797233,1000,0,0,0,0
chrXIX,15797501,15797866,1000,100,95,17,19
chrXIX,15808504,15809452,1000,143,453,24,43
chrXIX,15818836,15819131,837,2,2,1,2
chrXIX,15821859,15822052,1000,88,81,15,9
chrXIX,15824096,15825694,1000,102,92,14,8
chrXIX,15826029,15827149,1000,256,269,21,22
chrXIX,15827270,15827419,1000,0,0,0,0
chrXIX,15838940,15839138,1000,0,0,0,0
chrXIX,15839880,15840427,545,0,0,0,0
chrXIX,15842321,15842999,1000,0,0,0,0
chrXIX,15851754,15852002,967,48,67,20,9
chrXIX,15860808,15861237,1000,0,0,0,0
chrXIX,15870281,15870678,944,55,66,17,11
chrXIX,15872486,15873236,1000,0,69,4,14
chrXIX,15891372,15892142,1000,198,218,23,15
chrXIX,15919526,15919834,1000,0,0,0,0
chrXIX,15923756,15923960,1000,0,0,0,0
chrXIX,15924131,15924693,1000,23,154,25,13
chrXIX,15925009,15925396,1000,0,0,0,0
chrXIX,15938204,15938457,1000,18,11,2,0
chrXIX,15938572,15938835,1000,76,79,17,6
chrXIX,15943582,15944647,1000,0,0,0,0
chrXIX,15955230,15955647,1000,0,0,0,0
chrXIX,15973192,15974361,1000,1,125,0,20
chrXIX,16012761,16013100,1000,0,18,1,8
chrXIX,16059022,16059229,1000,118,104,23,7
chrXIX,16065237,16065730,1000,0,0,0,0
chrXIX,16066120,16066663,1000,0,0,0,0
chrXIX,16073103,16073248,1000,0,0,0,0
chrXIX,16073408,16073638,1000,0,0,0,0
chrXIX,16074823,16075410,1000,0,0,0,0
chrXIX,16085564,16085961,1000,104,303,32,18
chrXIX,16089401,16089777,972,0,0,0,0
chrXIX,16097864,16098245,640,21,20,16,8
chrXIX,16116905,16117244,1000,2,12,5,3
chrXIX,16123940,16124213,1000,3,2,2,0
chrXIX,16143668,16143952,1000,0,0,0,0
chrXIX,16144056,16144527,1000,185,195,10,14
chrXIX,16167326,16167523,1000,0,0,0,0
chrXIX,16175356,16175790,1000,0,0,0,0
chrXIX,16179758,16180630,756,45,80,33,10
chrXIX,16191644,16191868,1000,0,0,0,0
chrXIX,16211476,16212406,1000,159,252,33,36
chrXIX,16217534,16218725,1000,515,565,47,25
chrXIX,16219753,16219985,1000,0,0,0,0
chrXIX,16220411,16221333,1000,0,0,0,0
chrXIX,16225769,16226035,1000,27,24,10,6
chrXIX,16229123,16229620,1000,0,0,0,0
chrXIX,16230060,16230421,1000,0,0,0,0
chrXIX,16243038,16243332,1000,0,0,0,0
chrXIX,16243729,16243893,1000,0,0,0,0
chrXIX,16267922,16268217,1000,0,0,0,0
chrXIX,16269103,16269320,1000,0,0,0,0
chrXIX,16272648,16273365,1000,0,0,0,0
chrXIX,16274343,16274857,1000,354,199,38,8
chrXIX,16275092,16275425,653,103,100,13,12
chrXIX,16276463,16276780,1000,0,0,0,0
chrXIX,16277083,16277302,1000,2,2,0,0
chrXIX,16279286,16280728,1000,0,0,0,0
chrXIX,16297760,16298592,1000,251,255,27,19
chrXIX,16299324,16299795,1000,0,0,0,0
chrXIX,16300446,16303213,1000,71,369,24,43
chrXIX,16308492,16309703,1000,138,111,19,12
chrXIX,16309883,16310132,1000,0,0,0,0
chrXIX,16310931,16311656,1000,180,196,6,7
chrXIX,16317345,16318019,1000,0,0,0,0
chrXIX,16323262,16323802,972,0,34,4,18
chrXIX,16326535,16327817,1000,0,0,0,0
chrXIX,16333963,16334389,1000,161,113,15,20
chrXIX,16351554,16352112,1000,0,0,0,0
chrXIX,16352227,16352706,1000,0,0,0,0
chrXIX,16357178,16357402,1000,0,0,0,0
chrXIX,16369661,16370187,1000,0,0,0,0
chrXIX,16372894,16373303,631,130,121,41,19
chrXIX,16375354,16375536,1000,142,98,28,9
chrXIX,16382622,16383465,1000,105,134,13,17
chrXIX,16385980,16386690,1000,48,65,11,6
chrXIX,16393014,16393272,1000,0,0,0,0
chrXIX,16397147,16397343,1000,41,0,21,0
chrXIX,16414793,16415341,903,0,0,0,0
chrXIX,16427781,16428191,781,0,0,0,0
chrXIX,16448475,16448832,991,0,0,0,0
chrXIX,16462400,16462736,1000,0,0,0,0
chrXIX,16462970,16463237,1000,0,0,0,0
chrXIX,16475092,16475299,1000,0,0,0,0
chrXIX,16642006,16642428,1000,0,0,0,0
chrXIX,16644203,16644604,1000,126,16,11,4
chrXIX,16649922,16650238,853,0,0,0,0
chrXIX,16650509,16651149,1000,165,141,16,14
chrXIX,16678449,16679094,1000,4,46,8,11
chrXIX,16681821,16682179,1000,8,17,6,3
chrXIX,16682299,16682449,1000,111,139,25,17
chrXIX,16686325,16686944,1000,32,43,17,13
chrXIX,16728750,16729988,982,0,0,0,0
chrXIX,16737684,16737884,1000,1,1,0,0
chrXIX,16738422,16739143,1000,1,1,0,0
chrXIX,16752486,16753590,1000,0,0,0,0
chrXIX,16754155,16754777,1000,292,252,44,15
chrXIX,16760610,16761038,1000,0,0,0,0
chrXIX,16768531,16769766,1000,0,0,0,0
chrXIX,16775322,16776376,1000,1109,498,67,62
chrXIX,16781135,16781512,1000,7,6,3,2
chrXIX,16781647,16781802,1000,66,70,15,3
chrXIX,16782034,16782171,1000,58,58,10,13
chrXIX,16824340,16824631,1000,205,172,30,28
chrXIX,16824861,16825166,1000,0,0,0,0
chrXIX,16832726,16833789,1000,51,91,10,19
chrXIX,16838340,16838807,1000,9,104,3,24
chrXIX,16849550,16851307,1000,0,0,0,0
chrXIX,16851486,16851639,1000,16,12,7,16
chrXIX,16854799,16855134,1000,0,0,0,0
chrXIX,16882215,16882742,1000,286,288,42,50
chrXIX,16882905,16883113,1000,65,67,19,10
chrXIX,16888453,16889431,1000,207,227,25,13
chrXIX,16923953,16924564,1000,277,237,27,22
chrXIX,16924736,16925087,930,35,36,9,7
chrXIX,16925620,16925976,1000,0,0,0,0
chrXIX,16928142,16928717,1000,0,0,0,0
chrXIX,16932186,16932405,1000,72,87,20,12
chrXIX,16932615,16932901,1000,0,0,0,0
chrXIX,16933808,16934879,1000,64,96,30,16
chrXIX,16963731,16964446,1000,258,245,42,38
chrXIX,16966939,16967476,1000,124,162,14,12
chrXIX,16993881,16994940,1000,191,167,38,27
chrXIX,17020005,17021388,1000,818,747,17,30
chrXIX,17038111,17038310,1000,0,0,0,0
chrXIX,17042623,17044708,1000,354,626,31,44
chrXIX,17057381,17057612,900,69,52,12,28
chrXIX,17059665,17059981,891,111,122,36,40
chrXIX,17076589,17077286,1000,35,15,11,2
chrXIX,17078372,17078573,1000,0,0,0,0
chrXIX,17083600,17084728,1000,652,746,34,48
chrXIX,17090216,17090446,930,0,0,0,0
chrXIX,17092680,17092918,1000,23,33,7,8
chrXIX,17103161,17103475,1000,128,96,18,10
chrXIX,17119722,17120045,801,71,65,7,12
chrXIX,17137701,17138197,1000,0,196,6,21
chrXIX,17140786,17140986,1000,0,0,0,0
chrXIX,17173662,17173897,1000,85,156,27,37
chrXIX,17179953,17181882,1000,206,162,10,4
chrXIX,17187522,17188037,1000,0,0,0,0
chrXIX,17192297,17194169,1000,119,1045,38,75
chrXIX,17195830,17196244,608,60,75,22,18
chrXIX,17198877,17199344,1000,2,2,3,7
chrXIX,17215548,17215725,1000,21,12,7,4
chrXIX,17301533,17301731,1000,0,2,0,0
chrXIX,17340313,17340729,1000,0,0,0,0
chrXIX,17347723,17348033,1000,42,47,18,17
chrXIX,17360653,17361483,802,50,67,11,11
chrXIX,17361594,17362199,1000,0,0,0,0
chrXIX,17370274,17370494,1000,0,0,0,0
chrXIX,17371898,17372254,1000,0,0,0,0
chrXIX,17377960,17378307,1000,0,0,0,0
chrXIX,17378435,17378787,1000,133,105,30,20
chrXIX,17379354,17380383,1000,50,42,16,7
chrXIX,17380538,17380917,613,55,83,8,30
chrXIX,17392264,17392560,1000,0,0,0,0
chrXIX,17395253,17396253,1000,59,63,17,10
chrXIX,17402896,17403472,1000,305,254,42,24
chrXIX,17413287,17413673,638,2,5,10,2
chrXIX,17441429,17441628,1000,0,0,0,0
chrXIX,17441742,17442293,1000,225,224,6,10
chrXIX,17444758,17445080,702,63,58,27,19
chrXIX,17455774,17456295,1000,84,112,18,12
chrXIX,17459540,17459721,1000,14,11,6,6
chrXIX,17469554,17469995,1000,0,17,0,5
chrXIX,17470101,17470534,669,54,359,33,61
chrXIX,17476795,17476996,1000,21,9,17,9
chrXIX,17483211,17483918,1000,0,243,14,29
chrXIX,17484424,17485079,1000,131,154,32,17
chrXIX,17509928,17510144,1000,0,0,0,0
chrXIX,17510420,17510565,1000,0,2,0,1
chrXIX,17514540,17514990,1000,0,2,1,1
chrXIX,17532034,17532775,1000,0,0,0,0
chrXIX,17550541,17550685,1000,0,0,0,0
chrXIX,17550786,17550932,1000,4,0,1,0
chrXIX,17556276,17556531,1000,55,29,17,12
chrXIX,17556875,17557124,1000,0,0,0,0
chrXIX,17565022,17565221,1000,48,36,12,16
chrXIX,17582791,17583658,1000,0,0,0,0
chrXIX,17587957,17588240,1000,0,0,0,0
chrXIX,17610986,17611252,1000,0,0,0,0
chrXIX,17618610,17619222,1000,316,295,60,46
chrXIX,17631297,17632689,1000,82,67,12,16
chrXIX,17656422,17656682,806,51,40,18,25
chrXIX,17673830,17674546,1000,555,517,25,19
chrXIX,17684604,17685104,1000,0,271,12,34
chrXIX,17723832,17724239,1000,103,109,25,26
chrXIX,17749501,17749705,1000,1,2,1,0
chrXIX,17755205,17755513,867,0,0,0,0
chrXIX,17755642,17755872,1000,0,0,0,0
chrXIX,17791103,17791398,1000,0,0,0,0
chrXIX,17815437,17815916,1000,0,0,0,0
chrXIX,17827825,17828045,1000,12,18,15,15
chrXIX,17828229,17828448,1000,132,151,16,11
chrXIX,17840647,17841251,1000,0,0,0,0
chrXIX,17914473,17914647,1000,0,0,0,0
chrXIX,17926484,17926701,1000,0,0,0,0
chrXIX,17964822,17965778,1000,78,56,15,15
chrXIX,17998007,17999176,1000,1,343,0,32
chrXIX,18001523,18001901,1000,0,0,0,0
chrXIX,18030892,18031100,1000,0,0,0,0
chrXIX,18031277,18031744,1000,0,0,0,0
chrXIX,18033946,18034191,929,27,43,18,8
chrXIX,18036122,18036341,1000,0,0,0,0
chrXIX,18036890,18037216,889,0,0,0,0
chrXIX,18038342,18039687,1000,0,0,0,0
chrXIX,18057352,18057583,1000,0,0,0,0
chrXIX,18081208,18082393,1000,0,0,0,0
chrXIX,18089738,18090135,1000,0,0,0,0
chrXIX,18090248,18090431,1000,0,0,0,0
chrXIX,18092930,18093128,1000,0,0,0,0
chrXIX,18095880,18096103,1000,0,0,0,0
chrXIX,18096663,18097138,1000,0,0,0,0
chrXIX,18105023,18105458,1000,170,140,70,26
chrXIX,18123865,18124486,1000,4,2,0,3
chrXIX,18129927,18130163,1000,0,0,0,0
chrXIX,18150898,18151118,1000,0,0,0,0
chrXIX,18151254,18151536,1000,0,0,0,0
chrXIX,18159294,18159683,977,1,0,0,1
chrXIX,18181849,18182247,957,0,0,0,0
chrXIX,18185763,18186692,1000,0,0,0,0
chrXIX,18215727,18216737,1000,0,249,4,19
chrXIX,18225822,18226041,1000,112,101,24,12
chrXIX,18226978,18227195,1000,28,34,5,5
chrXIX,18227594,18228060,1000,0,0,0,0
chrXIX,18229667,18229973,1000,0,0,0,0
chrXIX,18230355,18231532,1000,513,441,15,17
chrXIX,18231638,18231983,1000,0,0,0,0
chrXIX,18240401,18240762,1000,0,0,0,0
chrXIX,18241006,18241953,1000,247,260,47,25
chrXIX,18243794,18244745,1000,151,165,40,33
chrXIX,18247415,18247652,1000,10,20,12,12
chrXIX,18253627,18254487,1000,95,86,33,25
chrXIX,18271984,18272316,1000,167,142,14,24
chrXIX,18274109,18274683,1000,93,75,8,7
chrXIX,18278873,18279289,1000,33,49,11,10
chrXIX,18281239,18281598,1000,6,9,5,2
chrXIX,18287236,18287964,1000,207,195,49,49
chrXIX,18296245,18296466,1000,0,0,0,0
chrXIX,18301252,18301684,1000,155,183,43,22
chrXIX,18305729,18306604,1000,253,202,47,29
chrXIX,18306880,18307435,1000,0,0,0,0
chrXIX,18314887,18315388,1000,217,327,28,38
chrXIX,18315595,18316084,1000,0,0,0,0
chrXIX,18320712,18321217,1000,108,129,37,25
chrXIX,18321377,18321543,1000,108,163,8,18
chrXIX,18351861,18352814,1000,121,108,21,15
chrXIX,18366391,18366569,1000,0,0,0,0
chrXIX,18375121,18375483,1000,0,0,0,0
chrXIX,18379990,18380291,1000,0,0,0,0
chrXIX,18380560,18380963,665,175,119,57,43
chrXIX,18389718,18390444,1000,0,0,0,0
chrXIX,18408356,18408528,1000,0,0,0,0
chrXIX,18412574,18413360,1000,0,0,0,0
chrXIX,18447872,18448418,1000,0,0,0,0
chrXIX,18450103,18451095,1000,2324,2507,122,80
chrXIX,18471759,18472502,1000,0,0,0,0
chrXIX,18472823,18473031,1000,42,42,6,11
chrXIX,18485269,18485992,1000,358,396,51,34
chrXIX,18487379,18488483,1000,445,344,25,17
chrXIX,18491952,18492248,1000,0,0,0,0
chrXIX,18496942,18497796,1000,109,95,20,9
chrXIX,18507945,18508373,1000,27,15,2,11
chrXIX,18508911,18509534,1000,1,70,5,13
chrXIX,18512799,18513081,1000,0,0,0,0
chrXIX,18529704,18529904,1000,0,0,0,0
chrXIX,18533335,18534472,1000,0,0,0,0
chrXIX,18535854,18536341,708,0,0,0,0
chrXIX,18539941,18540940,1000,0,0,0,0
chrXIX,18542038,18542357,1000,0,2,0,1
chrXIX,18548032,18548732,751,72,38,11,21
chrXIX,18564028,18564427,1000,6,6,3,7
chrXIX,18564540,18564893,873,0,0,0,0
chrXIX,18593328,18594011,1000,0,0,0,0
chrXIX,18631854,18632383,1000,0,0,0,0
chrXIX,18707022,18707240,1000,0,0,0,0
chrXIX,18710438,18711196,1000,0,0,0,0
chrXIX,18711596,18711792,1000,0,0,0,0
chrXIX,18824912,18825263,672,0,0,0,0
chrXIX,18837246,18837934,1000,0,0,0,0
chrXIX,18861682,18862144,916,120,109,13,18
chrXIX,18900107,18900752,1000,6,5,1,3
chrXIX,18901586,18901759,1000,0,0,0,0
chrXIX,18901881,18902541,1000,0,0,0,0
chrXIX,18913895,18914576,1000,0,0,0,0
chrXIX,18917619,18917932,730,0,101,3,25
chrXIX,18987252,18987702,1000,0,0,0,0
chrXIX,18990749,18991030,777,0,0,0,0
chrXIX,18991189,18991408,928,0,0,0,0
chrXIX,18995010,18995178,1000,2,5,4,0
chrXIX,18996727,18997382,849,0,0,0,0
chrXIX,18999800,19000046,1000,2,0,5,0
chrXIX,19028017,19028792,1000,269,231,10,10
chrXIX,19038202,19038743,1000,0,51,0,5
chrXIX,19083533,19083730,1000,0,0,0,0
chrXIX,19091789,19092513,1000,0,0,0,0
chrXIX,19094233,19095534,1000,181,202,31,15
chrXIX,19111762,19112083,1000,22,24,10,14
chrXIX,19112841,19112978,1000,0,0,0,0
chrXIX,19119152,19119350,1000,44,31,11,17
chrXIX,19129945,19130479,1000,0,0,0,0
chrXIX,19133363,19133583,1000,0,0,0,0
chrXIX,19188319,19189013,1000,28,14,14,7
chrXIX,19195497,19196004,1000,59,75,17,17
chrXIX,19203217,19203522,1000,0,0,0,0
chrXIX,19203833,19204270,1000,0,0,0,0
chrXIX,19211695,19212769,1000,237,194,9,7
chrXIX,19228104,19228783,1000,5,18,3,1
chrXIX,19229322,19229964,1000,5,10,2,3
chrXIX,19231264,19231840,1000,0,0,0,0
chrXIX,19232085,19232265,1000,0,0,0,0
chrXIX,19233196,19233494,1000,0,0,0,0
chrXIX,19233947,19234462,1000,0,0,0,0
chrXIX,19236008,19238059,1000,0,0,0,0
chrXIX,19238230,19238653,1000,0,0,0,0
chrXIX,19238809,19239021,1000,0,0,0,0
chrXIX,19261592,19261909,1000,68,52,16,12
chrXIX,19275257,19275615,1000,0,0,0,0
chrXIX,19275944,19276355,580,40,60,7,8
chrXIX,19319007,19319319,1000,0,0,0,0
chrXIX,19319599,19319926,807,0,0,0,0
chrXIX,19321990,19322988,1000,16,27,9,13
chrXIX,19330733,19331163,1000,122,142,19,3
chrXIX,19331275,19331822,1000,156,214,18,6
chrXIX,19338147,19338487,1000,0,0,0,0
chrXIX,19344334,19344948,1000,0,0,0,0
chrXIX,19345787,19346547,1000,0,0,0,0
chrXIX,19346712,19346937,1000,0,0,0,0
chrXIX,19353057,19353575,1000,0,0,0,0
chrXIX,19357429,19359168,1000,178,223,18,27
chrXIX,19369875,19370246,1000,0,0,0,0
chrXIX,19382947,19383125,1000,12,7,6,4
chrXIX,19389192,19389400,1000,3,22,2,18
chrXIX,19393647,19394263,1000,2,0,1,0
chrXIX,19396615,19397131,1000,0,26,0,3
chrXIX,19403816,19404663,420,46,41,17,9
chrXIX,19457398,19458018,1000,0,0,0,0
chrXIX,19466588,19466755,1000,72,66,22,12
